"","airline","hour","Date","X","Sentiment","word1","freq1","word2","freq2","word3","freq3","DEP_DELAY","DEP_DELAY_GROUP","ARR_DELAY","DISTANCE","AIR_TIME","MONTH","DAY_OF_MONTH","DAY_OF_WEEK"
"20830","WN",14,2016-03-12,30075,0.176923077,"mco",5,"bags",3,"courtesy",3,19.77777778,0.888888889,22.55555556,809.7777778,106.2222222,3,12,6
"20831","WN",14,2016-03-13,30076,0.139520958,"trying",2,"available",1,"belal",1,17.375,0.5,14.75,875.625,111.625,3,13,7
"20832","WN",14,2016-03-14,30077,0.368789809,"adamkmiec",1,"apprec",1,"cancelled",1,12.9,0.3,10.8,855.3,110,3,14,1
"20833","WN",14,2016-03-15,30078,0.424691358,"thanks",8,"fly",7,"hear",6,4.909090909,-0.181818182,0.454545455,900.4545455,115.0909091,3,15,2
"20834","WN",14,2016-03-16,30079,0.364084507,"cuba",2,"customer",1,"darryl",1,9.25,0.083333333,3.5,820.9166667,106.5,3,16,3
"20835","WN",14,2016-03-17,30080,0.486466165,"bags",1,"boards",1,"chicago",1,10.09090909,0.181818182,7.727272727,821,105.0909091,3,17,4
"20836","WN",14,2016-03-18,30081,0.260759494,"karishmashah",2,"baggage",1,"contact",1,16.41666667,0.666666667,13.66666667,902.8333333,117.3333333,3,18,5
"20837","WN",14,2016-03-19,30082,0.28,"thanks",10,"ryanfloberg",9,"like",6,-0.375,-0.375,-7.375,747.375,97.5,3,19,6
"20838","WN",14,2016-03-20,30084,0.473913043,"assist",1,"better",1,"ccvantgmailcom",1,9.9,0.2,11,944.9,120.1,3,20,7
"20839","WN",14,2016-03-21,30085,0.380434783,"assure",1,"boarding",1,"change",1,21.71428571,1.142857143,18.85714286,870.5714286,111.5714286,3,21,1
"20840","WN",14,2016-03-22,30086,0.32962963,"help",2,"able",1,"airport",1,12,0.3,9.8,922.2,116.3,3,22,2
"20841","WN",14,2016-03-23,30087,0.410106383,"branding",1,"cattlechute",1,"company",1,13.2,0.3,7.2,848.4,109.4,3,23,3
"20842","WN",14,2016-03-24,30088,0.372289157,"bwilliam",1,"cheap",1,"city",1,8.846153846,0.153846154,3.692307692,905.0769231,114.2307692,3,24,4
"20843","WN",14,2016-03-25,30089,0.302840909,"advantage",1,"duffcal",1,"duffy",1,10.54545455,0.181818182,8.818181818,821,105.8181818,3,25,5
"20844","WN",14,2016-03-26,30090,0.104310345,"ahead",1,"confirmation",1,"due",1,3.833333333,-0.5,-1,559.8333333,78.66666667,3,26,6
"20845","WN",14,2016-03-27,30091,0.23515625,"arrived",1,"board",1,"cbus",1,24.35294118,1.058823529,23.17647059,759.1176471,100.1176471,3,27,7
"20846","WN",14,2016-03-28,30092,0.566666667,"great",2,"thanks",2,"arothschildpt",1,24.58333333,1.166666667,24.41666667,832,106.0833333,3,28,1
"20847","WN",14,2016-03-29,30093,0.442592593,"access",1,"apps",1,"bandwidth",1,13,0.25,3.083333333,1022.416667,124.1666667,3,29,2
"20848","WN",14,2016-03-30,30095,0.178688525,"confirmation",1,"domantayrecords",1,"enjoyed",1,10.54545455,0.181818182,3.636363636,916.7272727,112,3,30,3
"20849","WN",14,2016-03-31,30096,0.565957447,"airlines",1,"airport",1,"awesome",1,5.769230769,-0.076923077,2.692307692,964.6923077,123.2307692,3,31,4
"20850","WN",14,2016-04-01,30103,0.381927711,"already",1,"bigbendmedic",1,"industry",1,9.818181818,0.090909091,12.81818182,951.6363636,124.8181818,4,1,5
"20851","WN",14,2016-04-02,30114,0.373831776,"get",12,"thanks",11,"flights",8,8.3,0,9.5,778.7,107.2,4,2,6
"20852","WN",14,2016-04-03,30125,0.143617021,"hey",6,"like",5,"thanks",5,1.6,-0.5,4.8,991.6,128.2,4,3,7
"20853","WN",14,2016-04-04,30126,0.3575,"get",9,"hey",8,"thanks",8,13.92307692,0.384615385,6.615384615,824.9230769,104.6153846,4,4,1
"20854","WN",14,2016-04-05,30127,0.427380952,"tail",2,"back",1,"definitely",1,9.545454545,0.181818182,2,935.3636364,117.2727273,4,5,2
"20855","WN",14,2016-04-06,30128,0.443258427,"great",2,"away",1,"better",1,2.818181818,-0.363636364,0.181818182,852.7272727,110.3636364,4,6,3
"20856","WN",14,2016-04-07,30129,0.258333333,"allowed",1,"although",1,"arent",1,4.875,-0.125,12,932.375,121.375,4,7,4
"20857","WN",14,2016-04-08,30130,0.284782609,"appreciate",1,"aubromo",1,"beauty",1,47.09090909,2.636363636,48.72727273,916.1818182,118,4,8,5
"20858","WN",14,2016-04-09,30131,0.285164835,"new",22,"early",20,"hurry",20,8,0,7.5,754,100.25,4,9,6
"20859","WN",14,2016-04-10,30104,0.306428571,"airlines",1,"busy",1,"comes",1,27.81818182,1.363636364,31.90909091,704.5454545,97.09090909,4,10,7
"20860","WN",14,2016-04-11,30105,0.510958904,"love",6,"today",6,"customer",5,13.36363636,0.454545455,9.727272727,925.9090909,118.1818182,4,11,1
"20861","WN",14,2016-04-12,30106,0.483333333,"ashtrays",1,"best",1,"cityofdayton",1,9.272727273,0.090909091,4.818181818,1036.545455,131.9090909,4,12,2
"20862","WN",14,2016-04-13,30107,0.477040816,"check",2,"flying",2,"youre",2,0.6,-0.6,-4.9,729.7,97.3,4,13,3
"20863","WN",14,2016-04-14,30108,0.613043478,"alist",1,"always",1,"closer",1,17.66666667,0.666666667,10.22222222,899.4444444,113.4444444,4,14,4
"20864","WN",14,2016-04-15,30109,0.293918919,"didnt",2,"call",1,"cncel",1,37.6,1.8,32.8,843.1,109.2,4,15,5
"20865","WN",14,2016-04-16,30110,-0.000632911,"airlines‚Ä",1,"climate",1,"deja",1,15.1,0.4,12.6,641.8,92.9,4,16,6
"20866","WN",14,2016-04-17,30111,0.089737991,"absolutely",2,"speedy",2,"instance",1,10.91666667,0.166666667,11.08333333,804.4166667,109.4166667,4,17,7
"20867","WN",14,2016-04-18,30112,0.074183007,"abbasis",1,"cairnational",1,"complaint",1,5.8,-0.2,-1.4,727.8,97.5,4,18,1
"20868","WN",14,2016-04-19,30113,0.255042017,"acct",1,"anyone",1,"california",1,4.2,-0.3,-2.5,845.1,108.5,4,19,2
"20869","WN",14,2016-04-20,30115,0.470895522,"cander",2,"fares",2,"avai",1,11.5,0.25,3.75,801.5,104.6666667,4,20,3
"20870","WN",14,2016-04-21,30116,0.164583333,"actmpowerchangeorgsignsouthwest",1,"airlinesdiscriminationakidstzgxn",1,"arabic",1,15,0.545454545,12.45454545,856.0909091,113.0909091,4,21,4
"20871","WN",14,2016-04-22,30117,0.218811881,"air",1,"alexmihelick",1,"courtneywhyte",1,25,1.1,17.5,744.3,100,4,22,5
"20872","WN",14,2016-04-23,30118,0.246,"thanks",5,"home",4,"get",3,11.7,0.3,1.7,627.7,84.8,4,23,6
"20873","WN",14,2016-04-24,30119,0.49137931,"hear",2,"baggage",1,"bags",1,12.5,0.2,5.9,836,107.4,4,24,7
"20874","WN",14,2016-04-25,30120,0.421830986,"bummed",1,"fishweb",1,"flyoak",1,13.8,0.5,6.7,839.7,108.2,4,25,1
"20875","WN",14,2016-04-26,30121,0.314545455,"passengers",17,"arabic",16,"looking",16,2.25,-0.5,-4,840.5,109.75,4,26,2
"20876","WN",14,2016-04-27,30122,0.430681818,"welcome",2,"big",1,"experience",1,10.625,0.25,3.125,798.875,102.75,4,27,3
"20877","WN",14,2016-04-28,30123,0.567692308,"adventure",1,"appreciate",1,"best",1,9.375,0.125,5.75,838.125,109.25,4,28,4
"20878","WN",14,2016-04-29,30124,0.204444444,"better",1,"current",1,"dallassocials",1,11.125,0.5,17.625,801.125,106.375,4,29,5
"20879","WN",14,2016-05-01,30132,0.558461538,"airport",1,"alexa",1,"alexazucker",1,9,0.090909091,2,802,105.8181818,5,1,7
"20880","WN",14,2016-05-02,30143,0.297752809,"love",9,"thanks",9,"delay",6,25.6,1.3,18.6,851.2,108.9,5,2,1
"20881","WN",14,2016-05-03,30154,0.419444444,"bitlyttdqn",9,"costa",9,"liveat",9,0.5,-0.375,-8.375,844,110.25,5,3,2
"20882","WN",14,2016-05-04,30157,0.417857143,"apologize",1,"cardholders",1,"chase",1,6.888888889,-0.111111111,-3,895.4444444,113.3333333,5,4,3
"20883","WN",14,2016-05-05,30158,0.630851064,"atlanta",1,"attendant",1,"cockpit",1,21.125,1.125,19.625,965.125,123.25,5,5,4
"20884","WN",14,2016-05-06,30159,0.308108108,"able",1,"adriennereid",1,"card",1,26.8,1.4,27.3,832.3,115.4,5,6,5
"20885","WN",14,2016-05-07,30160,0.172619048,"always",1,"apologies",1,"bag",1,40.7,2.2,40.8,549.9,78.7,5,7,6
"20886","WN",14,2016-05-08,30161,0.347058824,"another",1,"delaying",1,"delays",1,13.41666667,0.333333333,14,715.0833333,102,5,8,7
"20887","WN",14,2016-05-09,30162,0.627464789,"back",1,"city",1,"employees",1,34.72727273,1.818181818,27.27272727,903.9090909,117.2727273,5,9,1
"20888","WN",14,2016-05-10,30133,0.435882353,"abbiemood",1,"appreciate",1,"brandtbernat",1,31.33333333,1.75,29.91666667,681.9166667,91.5,5,10,2
"20889","WN",14,2016-05-11,30134,0.296470588,"garykelly",17,"bitlylettersw",9,"southwestheart",9,9,0,10.1,668.6,92.7,5,11,3
"20890","WN",14,2016-05-12,30135,0.4703125,"another",1,"arriving",1,"automatic",1,16.7,0.7,15.8,846.4,113.4,5,12,4
"20891","WN",14,2016-05-13,30136,0.482446809,"thanks",12,"love",10,"hey",6,56,3.222222222,47.66666667,633.6666667,86.11111111,5,13,5
"20892","WN",14,2016-05-14,30137,0.09537037,"hey",6,"great",4,"like",4,23.4,1,21.1,775.4,101.1,5,14,6
"20893","WN",14,2016-05-15,30138,0.422807018,"city",1,"clife",1,"connecting",1,14.63636364,0.545454545,10.81818182,787.9090909,102.7272727,5,15,7
"20894","WN",14,2016-05-16,30139,0.32393617,"beautiful",1,"bei",1,"change",1,13.33333333,0.25,7.666666667,754.8333333,99.33333333,5,16,1
"20895","WN",14,2016-05-17,30140,0.301388889,"thanks",9,"see",6,"fly",4,12.7,0.4,7.9,792.2,105,5,17,2
"20896","WN",14,2016-05-18,30141,0.356140351,"get",5,"need",4,"now",4,3.888888889,-0.111111111,-2.111111111,784.4444444,105.1111111,5,18,3
"20897","WN",14,2016-05-19,30142,0.231168831,"together",2,"aim",1,"always",1,20.54545455,1,18.54545455,787.9090909,103.2727273,5,19,4
"20898","WN",14,2016-05-20,30144,0.29382716,"fly",12,"get",11,"good",11,36,2.166666667,28.5,671,88.16666667,5,20,5
"20899","WN",14,2016-05-21,30145,0.332727273,"thanks",5,"flying",4,"time",4,18.16666667,0.666666667,5.833333333,689.6666667,91.16666667,5,21,6
"20900","WN",14,2016-05-22,30146,0.248809524,"thanks",10,"flying",6,"hey",6,9.222222222,0.222222222,4.333333333,767.2222222,100.3333333,5,22,7
"20901","WN",14,2016-05-23,30147,0.350793651,"hey",6,"help",5,"sorry",5,17.44444444,0.666666667,7.333333333,1060.444444,130.7777778,5,23,1
"20902","WN",14,2016-05-24,30148,0.301744186,"get",6,"sorry",6,"free",5,11.63636364,0.181818182,4.090909091,789.5454545,102.3636364,5,24,2
"20903","WN",14,2016-05-25,30149,0.304375,"just",7,"fly",5,"hey",5,23.72727273,1.090909091,22.8,934,109.5,5,25,3
"20904","WN",14,2016-05-26,30150,0.316956522,"thanks",9,"today",9,"sorry",8,27.1,1.2,23.5,908,119.9,5,26,4
"20905","WN",14,2016-05-27,30151,0.259813084,"get",9,"thanks",8,"hear",6,9,0.090909091,6.181818182,692.1818182,95.18181818,5,27,5
"20906","WN",14,2016-05-28,30152,0.368333333,"happy",5,"time",4,"appreciate",3,20.57142857,0.857142857,16.71428571,689.4285714,93.57142857,5,28,6
"20907","WN",14,2016-05-29,30153,0.613888889,"get",5,"thanks",5,"fly",3,0.666666667,-0.5,-6.75,670.4166667,91.91666667,5,29,7
"20908","WN",14,2016-05-30,30155,0.541216216,"happy",7,"baggage",6,"onboard",6,20.3,1,16.7,1068.2,140.5,5,30,1
"20909","WN",14,2016-05-31,30156,0.431756757,"thanks",8,"get",7,"hey",5,12.38461538,0.230769231,18.61538462,828.6153846,119.3846154,5,31,2
"20910","WN",14,2016-06-01,30163,0.351704545,"thanks",9,"get",8,"love",8,6.75,0,2,823.25,108.5,6,1,3
"20911","WN",14,2016-06-02,30174,0.352105263,"coast",2,"customers",1,"due",1,6.545454545,-0.090909091,5.727272727,792.8181818,107.5454545,6,2,4
"20912","WN",14,2016-06-03,30185,0.320940171,"appreciate",1,"better",1,"booking",1,10.45454545,0.090909091,7,697.0909091,96.27272727,6,3,5
"20913","WN",14,2016-06-04,30186,0.275714286,"crcvpar",11,"swasweeps",11,"thanks",7,24.66666667,1.222222222,22.44444444,557.2222222,80.22222222,6,4,6
"20914","WN",14,2016-06-05,30187,0.38117284,"jamvsven",26,"swasweeps",20,"jamvven",12,4.666666667,-0.222222222,-2.777777778,1074.777778,137.2222222,6,5,7
"20915","WN",14,2016-06-06,30188,0.346354167,"flying",7,"fly",6,"happy",5,2.888888889,-0.333333333,-3.111111111,946.1111111,121.5555556,6,6,1
"20916","WN",14,2016-06-07,30189,0.21557377,"showusyours",21,"thanks",10,"get",7,8.166666667,0,-1.083333333,1060.833333,133.1666667,6,7,2
"20917","WN",14,2016-06-08,30190,0.296,"agent",1,"checkin",1,"dates",1,15.55555556,0.444444444,9.666666667,1156.888889,147.4444444,6,8,3
"20918","WN",14,2016-06-09,30191,0.219444444,"get",11,"thanks",9,"time",9,14.90909091,0.454545455,9.454545455,950.6363636,123.6363636,6,9,4
"20919","WN",14,2016-06-10,30164,0.349130435,"flights",10,"thanks",8,"today",8,19.45454545,0.727272727,17.18181818,1265.272727,162,6,10,5
"20920","WN",14,2016-06-11,30165,0.335087719,"get",5,"boarding",4,"cuba",4,3.857142857,-0.285714286,-1.571428571,588.1428571,85,6,11,6
"20921","WN",14,2016-06-12,30166,0.234210526,"thanks",8,"happy",6,"like",6,13.55555556,0.666666667,3,922.6666667,116.4444444,6,12,7
"20922","WN",14,2016-06-13,30167,0.148421053,"canadian",1,"cities",1,"expects",1,30.375,1.625,18,1281.375,153,6,13,1
"20923","WN",14,2016-06-14,30168,0.234848485,"sorry",8,"thanks",7,"earlybird",5,20.44444444,0.888888889,11.88888889,1112.666667,137.7777778,6,14,2
"20924","WN",14,2016-06-15,30169,0.324074074,"thanks",9,"great",7,"help",6,13,0.363636364,2.272727273,1135.818182,141.0909091,6,15,3
"20925","WN",14,2016-06-16,30170,0.379117647,"socialsouthwestcom",34,"sale",19,"get",17,17.2,0.6,2.6,1022,124.8,6,16,4
"20926","WN",14,2016-06-17,30171,0.30960452,"like",13,"get",10,"sorry",10,9.428571429,0.285714286,-2.571428571,1196.142857,147.1428571,6,17,5
"20927","WN",14,2016-06-18,30172,0.312890625,"happy",12,"thanks",11,"delay",10,46.27272727,2.545454545,42.45454545,999.0909091,127.3636364,6,18,6
"20928","WN",14,2016-06-19,30173,0.270652174,"get",10,"hey",8,"always",7,5.2,-0.1,3,1014.3,132,6,19,7
"20929","WN",14,2016-06-20,30175,0.392410714,"socialsouthwestcom",12,"check",11,"get",8,10.57142857,0,10.57142857,1008.571429,132,6,20,1
"20930","WN",14,2016-06-21,30176,0.330314961,"thanks",12,"back",7,"customer",7,12.09090909,0.363636364,6.545454545,933.1818182,120.9090909,6,21,2
"20931","WN",14,2016-06-22,30177,0.431060606,"happy",2,"always",1,"bags",1,7.363636364,0.090909091,7,1037.636364,122.1,6,22,3
"20932","WN",14,2016-06-23,30178,0.156097561,"socialsouthwestcom",15,"get",11,"help",11,11.18181818,0.363636364,6.181818182,1177,148.9090909,6,23,4
"20933","WN",14,2016-06-24,30179,0.233796296,"like",14,"get",9,"thanks",7,17.75,0.75,9.75,1145.625,143.125,6,24,5
"20934","WN",14,2016-06-25,30180,0.386046512,"avgeeks",1,"aviationblogdallasnewscomseeho",1,"doubled",1,19.44444444,0.777777778,13.22222222,868.1111111,114,6,25,6
"20935","WN",14,2016-06-26,30181,0.190677966,"thanks",13,"get",10,"hear",6,28.27272727,1.545454545,29.36363636,1003.272727,131.4545455,6,26,7
"20936","WN",14,2016-06-27,30182,0.410606061,"get",5,"just",4,"love",4,10.27272727,0.181818182,-0.363636364,1259.363636,154.3636364,6,27,1
"20937","WN",14,2016-06-28,30183,0.044285714,"delayed",9,"hours",6,"just",6,35.5,1.8,29,1089.2,137.6,6,28,2
"20938","WN",14,2016-06-29,30184,0.447787611,"thanks",10,"love",7,"please",6,8.666666667,0,-0.111111111,1232.222222,152.6666667,6,29,3
"20939","WN",14,2016-07-01,30192,0.256,"get",13,"thanks",12,"sorry",10,34.33333333,1.777777778,55.44444444,1029.111111,131,7,1,5
"20940","WN",14,2016-07-02,30203,0.27109375,"thanks",8,"sorry",7,"delayed",6,1.666666667,-0.5,-9.333333333,525,75.33333333,7,2,6
"20941","WN",14,2016-07-03,30214,0.4671875,"thanks",7,"family",3,"great",3,-0.888888889,-0.666666667,-14.33333333,779,101.2222222,7,3,7
"20942","WN",14,2016-07-04,30216,0.516964286,"like",6,"happy",5,"airport",4,2.6,-0.4,-8.4,1268.9,157.8,7,4,1
"20943","WN",14,2016-07-05,30217,0.324257426,"thanks",9,"hear",8,"love",7,25,1.333333333,12.44444444,1254.777778,153.8888889,7,5,2
"20944","WN",14,2016-07-06,30218,0.321354167,"thanks",13,"hear",8,"gate",7,10.875,0.125,-0.375,1282.125,157.125,7,6,3
"20945","WN",14,2016-07-07,30219,0.426470588,"check",7,"thanks",6,"flights",5,10.14285714,0.285714286,-0.857142857,1379.571429,166.2857143,7,7,4
"20946","WN",14,2016-07-08,30220,0.08671875,"sorry",9,"weather",8,"hear",7,18.81818182,0.727272727,16.27272727,1145,140.4545455,7,8,5
"20947","WN",14,2016-07-09,30221,0.314583333,"anticipating",1,"anywhere",1,"apologies",1,8,0.166666667,-0.5,543.3333333,76.66666667,7,9,6
"20948","WN",14,2016-07-10,30193,0.344512195,"like",6,"plane",6,"fly",5,17.22222222,0.666666667,4.111111111,964.7777778,118.4444444,7,10,7
"20949","WN",14,2016-07-11,30194,0.391666667,"just",6,"time",6,"back",5,22,1,14.625,937.375,116.75,7,11,1
"20950","WN",14,2016-07-12,30195,0.488513514,"thanks",8,"back",5,"great",5,4.9,-0.3,-6.3,1090.2,134,7,12,2
"20951","WN",14,2016-07-13,30196,0.181788079,"apologies",1,"appreciate",1,"back",1,14,0.363636364,11.90909091,904.3636364,121.1818182,7,13,3
"20952","WN",14,2016-07-14,30197,0.23705036,"thanks",9,"sorry",8,"get",7,17.5,0.75,7.75,1263,157.625,7,14,4
"20953","WN",14,2016-07-15,30198,0.116315789,"hey",7,"sorry",7,"thanks",7,15.6,0.5,5.3,966.5,124.5,7,15,5
"20954","WN",14,2016-07-16,30199,0.319230769,"bag",9,"know",7,"great",6,26.14285714,1.285714286,16.14285714,944.8571429,123.4285714,7,16,6
"20955","WN",14,2016-07-17,30200,0.2405,"atl",1,"beauty",1,"delayed",1,13,0.25,7.75,1060.25,133.0833333,7,17,7
"20956","WN",14,2016-07-18,30201,0.199618321,"thanks",12,"delay",11,"please",11,37.2,2,33.7,1197.8,149.6,7,18,1
"20957","WN",14,2016-07-19,30202,0.2275,"help",5,"hey",5,"delay",4,38.9,1.8,41.1,1084.4,143.3,7,19,2
"20958","WN",14,2016-07-20,30204,0.062961719,"still",96,"experiencing",83,"site",81,133.375,8.25,139.125,560.375,81.75,7,20,3
"20959","WN",14,2016-07-21,30205,-0.040371025,"please",2,"aeropuerto",1,"anyone",1,86.75,5.25,95.5,727.75,99,7,21,4
"20960","WN",14,2016-07-22,30206,0.08537415,"get",33,"now",24,"delayed",22,74.6,4.4,75,850.4,114.6,7,22,5
"20961","WN",14,2016-07-23,30207,0.194516129,"please",13,"thanks",13,"get",10,14.125,0.25,9.571428571,504.875,66.85714286,7,23,6
"20962","WN",14,2016-07-24,30208,0.14609375,"sorry",11,"now",10,"get",8,13.72727273,0.545454545,8,1238.181818,148.5,7,24,7
"20963","WN",14,2016-07-25,30209,-0.113131313,"delay",7,"help",7,"flights",6,3.555555556,-0.222222222,0.222222222,1026.888889,134.4444444,7,25,1
"20964","WN",14,2016-07-26,30210,0.066666667,"kristin",6,"now",6,"try",6,19,0.777777778,13.77777778,1141.777778,142.6666667,7,26,2
"20965","WN",14,2016-07-27,30211,0.131683168,"thanks",8,"funds",6,"like",6,5.7,-0.1,-0.2,1116.4,139.3,7,27,3
"20966","WN",14,2016-07-28,30212,0.069142857,"get",19,"hey",16,"thanks",12,12.1,0.4,9.2,1225.8,154.5,7,28,4
"20967","WN",14,2016-07-29,30213,0.315697674,"thanks",10,"thank",6,"delay",5,6.777777778,-0.111111111,-1.777777778,1173.888889,149.7777778,7,29,5
"20968","WN",14,2016-07-30,30215,0.163541667,"now",8,"delay",7,"fly",6,12,0.333333333,3.333333333,693.3333333,94.44444444,7,30,6
"20969","WN",14,2016-10-01,29956,0.442857143,"debates",24,"presidential",12,"sponsor",12,3,-0.25,-6.875,975.75,121,10,1,6
"20970","WN",14,2016-10-02,29967,0.353703704,"dance",2,"already",1,"beach",1,43.77777778,2.444444444,31.88888889,907.4444444,112.4444444,10,2,7
"20971","WN",14,2016-10-03,29978,0.425,"thanks",9,"like",6,"trip",6,14.75,0.5,3.083333333,961.6666667,120.1666667,10,3,1
"20972","WN",14,2016-10-04,29979,0.337190083,"thanks",10,"get",8,"please",8,16.25,0.666666667,5.333333333,1002.916667,124.4166667,10,4,2
"20973","WN",14,2016-10-05,29980,0.371491228,"cabina",1,"dallaslovefield",1,"despu„s",1,10.90909091,0.272727273,-1.545454545,1063.454545,128,10,5,3
"20974","WN",14,2016-10-06,29981,0.219230769,"get",8,"debates",6,"flights",5,16.08333333,0.5,15.08333333,917.9166667,117.8333333,10,6,4
"20975","WN",14,2016-10-07,29982,0.272666667,"mco",12,"flights",9,"hey",6,13,0.5,16.1,889.5,115.4,10,7,5
"20976","WN",14,2016-10-08,29983,0.366176471,"along",1,"appreciate",1,"attendants",1,3,-0.285714286,-5,976.2857143,123.1428571,10,8,6
"20977","WN",14,2016-10-09,29984,0.398412698,"thanks",5,"fly",4,"guys",4,9.111111111,0.111111111,9.777777778,1095.444444,133.6666667,10,9,7
"20978","WN",14,2016-10-10,29957,0.6,"thanks",11,"help",9,"hear",8,5.555555556,-0.111111111,-7.222222222,1098.333333,133.3333333,10,10,1
"20979","WN",14,2016-10-11,29958,0.572169811,"help",14,"just",7,"love",7,11,0.25,-3.25,958.9166667,117,10,11,2
"20980","WN",14,2016-10-12,29959,0.266666667,"thanks",8,"get",5,"complaint",4,9.9,0.4,-2.3,1101.2,131.6,10,12,3
"20981","WN",14,2016-10-13,29960,0.476428571,"get",8,"onboard",7,"happy",6,10.25,0.333333333,4.083333333,1002.75,125.75,10,13,4
"20982","WN",14,2016-10-14,29961,0.308095238,"thanks",10,"time",9,"like",8,48.25,2.75,51.75,833,109.25,10,14,5
"20983","WN",14,2016-10-15,29962,0.295945946,"airplanes",1,"awesome",1,"boeing",1,34.25,1.75,25.625,787.75,102.375,10,15,6
"20984","WN",14,2016-10-16,29963,0.316153846,"customer",8,"thanks",6,"like",5,49.72727273,2.818181818,46.36363636,864.4545455,108.6363636,10,16,7
"20985","WN",14,2016-10-17,29964,0.199253731,"sorry",10,"book",9,"thanks",8,14.41666667,0.416666667,10.91666667,988.0833333,126.5833333,10,17,1
"20986","WN",14,2016-10-18,29965,0.379012346,"thanks",7,"love",6,"get",5,12.5,0.357142857,0.357142857,902.9285714,112.7857143,10,18,2
"20987","WN",14,2016-10-19,29966,0.346315789,"hear",7,"just",7,"please",7,3.6,-0.1,-6.3,1030.8,128.8,10,19,3
"20988","WN",14,2016-10-20,29968,0.505769231,"thanks",8,"always",7,"love",7,9.8,0,7,937.9,122.6,10,20,4
"20989","WN",14,2016-10-21,29969,0.31440678,"time",9,"happy",8,"thanks",8,42,1.9,39.2,1085.9,136.2,10,21,5
"20990","WN",14,2016-10-22,29970,0.388333333,"great",6,"get",4,"love",4,0.333333333,-0.5,-10.83333333,931.3333333,117.3333333,10,22,6
"20991","WN",14,2016-10-23,29971,0.362941176,"thanks",8,"like",7,"hear",6,10.27272727,0.272727273,6.272727273,1063.272727,133.6363636,10,23,7
"20992","WN",14,2016-10-24,29972,0.334158416,"thanks",9,"please",8,"love",7,88.14285714,5,89.42857143,972,118.8571429,10,24,1
"20993","WN",14,2016-10-25,29973,0.295061728,"love",9,"like",7,"get",6,48,2.7,41.2,904.2,114.6,10,25,2
"20994","WN",14,2016-10-26,29974,0.373655914,"always",1,"coming",1,"constantly",1,14.41666667,0.75,9.583333333,958.9166667,122.1666667,10,26,3
"20995","WN",14,2016-10-27,29975,0.35,"already",1,"back",1,"broke",1,30.25,1.625,20.25,1149.625,139.25,10,27,4
"20996","WN",14,2016-10-28,29976,0.291573034,"thanks",11,"happy",7,"delay",6,64.375,3.9375,60.5625,772.625,101.3125,10,28,5
"20997","WN",14,2016-10-29,29977,0.315555556,"best",3,"just",3,"like",3,13.66666667,0.555555556,5.111111111,842.4444444,106.6666667,10,29,6
"20998","WN",14,2016-11-01,29985,0.379130435,"vegas",12,"love",10,"companion",9,6.888888889,0,-4.888888889,1216.333333,149.4444444,11,1,2
"20999","WN",14,2016-11-02,29996,0.38988764,"thanks",11,"get",7,"wifi",7,2.545454545,-0.181818182,-1.636363636,896.5454545,118.6363636,11,2,3
"21000","WN",14,2016-11-03,30007,0.43442623,"time",5,"hear",4,"another",3,12.83333333,0.333333333,5.727272727,1079.083333,142.1818182,11,3,4
"21001","WN",14,2016-11-04,30008,0.277272727,"thanks",7,"fly",4,"know",4,7.818181818,0.090909091,0.363636364,1031.181818,131.6363636,11,4,5
"21002","WN",14,2016-11-05,30009,0.128333333,"apologies",3,"boarding",3,"get",3,0.666666667,-0.555555556,-6.333333333,1098.777778,137,11,5,6
"21003","WN",14,2016-11-06,30010,0.28375,"time",7,"hey",6,"today",5,58.54545455,3.454545455,56.36363636,870.4545455,113.5454545,11,6,7
"21004","WN",14,2016-11-07,30011,0.524324324,"way",7,"new",6,"thanks",6,1.9,-0.4,2.5,914.6,121.4,11,7,1
"21005","WN",14,2016-11-08,30012,0.661904762,"socialsouthwestcom",9,"hey",5,"travel",5,-0.125,-0.75,3.5,878.875,123.875,11,8,2
"21006","WN",14,2016-11-09,30013,0.260294118,"apology",1,"compensate",1,"customers",1,3.090909091,-0.363636364,18.18181818,1043.181818,145.7272727,11,9,3
"21007","WN",14,2016-11-10,29986,0.572685185,"love",9,"thank",8,"agent",7,34.91666667,1.916666667,40.33333333,1233.416667,161.25,11,10,4
"21008","WN",14,2016-11-11,29987,0.639655172,"socialsouthwestcom",11,"like",9,"thank",9,29,1.428571429,31.28571429,1162.142857,150,11,11,5
"21009","WN",14,2016-11-12,29988,0.452727273,"rewards",2,"acct",1,"anytime",1,2.5,-0.5,-2,1039,133.4,11,12,6
"21010","WN",14,2016-11-13,29989,0.411057692,"commercial",7,"just",7,"thanks",7,4.777777778,-0.222222222,7,975.1111111,126.2222222,11,13,7
"21011","WN",14,2016-11-14,29990,0.37184466,"dirty",1,"don‚Äôt",1,"give",1,42.25,2.125,44.5,1103.75,141.25,11,14,1
"21012","WN",14,2016-11-15,29991,-0.013059701,"employee",26,"airport",25,"okc",16,4.1,-0.1,-2.6,914.6,115,11,15,2
"21013","WN",14,2016-11-16,29992,0.479104478,"fly",12,"hey",7,"just",6,7.142857143,0,-1.428571429,1157.428571,137.8571429,11,16,3
"21014","WN",14,2016-11-17,29993,0.345,"today",7,"great",6,"boarding",5,24.33333333,1.333333333,18.22222222,1083.444444,134.2222222,11,17,4
